"Yr","Seas","FltSvy","Gender","Part","Ageerr","Lbin_lo","Lbin_hi","Nsamp","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","f21","m1","m2","m3","m4","m5","m6","m7","m8","m9","m10","m11","m12","m13","m14","m15","m16","m17","m18","m19","m20","m21"
2012,7,2,1,0,1,14,14,12,0,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,7,2,1,0,1,16,16,11,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,7,2,1,0,1,18,18,12,0,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,7,2,1,0,1,20,20,16,0,0,3,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,7,2,1,0,1,22,22,15,0,0,1,3,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,7,2,1,0,1,24,24,15,0,0,0,1,7,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,7,2,1,0,1,26,26,16,0,0,0,0,3,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,7,2,1,0,1,28,28,15,0,0,0,0,2,8,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2012,7,2,1,0,1,30,30,19,0,0,0,0,0,8,1,3,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,3,5,1,1,0,0,0,0,0,0,0,0,0,0
2012,7,2,1,0,1,32,32,19,0,0,0,0,0,5,4,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,8,0,0,0,0,0,0,0,0,0,0,0,0
2012,7,2,1,0,1,34,34,19,0,0,0,0,0,3,4,1,4,3,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,4,1,4,3,0,2,1,0,0,0,0,0,0,0,1
2012,7,2,1,0,1,36,36,19,0,0,0,0,0,0,2,4,2,2,3,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,2,3,3,0,1,2,0,0,0,0,0,0
2012,7,2,1,0,1,38,38,19,0,0,0,0,0,0,0,1,5,5,2,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,2,1,2,1,0,2,0,0,0,0,0
2012,7,2,1,0,1,40,40,20,0,0,0,0,0,0,0,1,2,5,3,1,2,0,1,2,1,0,0,0,2,0,0,0,0,0,0,0,1,2,5,3,1,2,0,1,2,1,0,0,0,2
2012,7,2,1,0,1,42,42,21,0,0,0,0,0,0,0,0,0,0,3,3,4,0,2,1,3,1,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,4,0,2,1,3,1,0,0,4
2012,7,2,1,0,1,44,44,18,0,0,0,0,0,0,0,0,0,0,3,2,3,0,1,4,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,2,3,0,1,4,3,0,1,0,1
2012,7,2,1,0,1,46,46,15,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,4,5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,4,5
2012,7,2,1,0,1,48,48,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,0,4
2012,7,2,1,0,1,50,50,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,3
2012,7,2,1,0,1,52,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2013,7,2,1,0,1,8,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7,2,1,0,1,10,10,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7,2,1,0,1,12,12,7,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7,2,1,0,1,14,14,6,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7,2,1,0,1,16,16,11,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7,2,1,0,1,18,18,13,0,0,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7,2,1,0,1,20,20,17,0,0,1,8,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7,2,1,0,1,22,22,17,0,0,0,7,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7,2,1,0,1,24,24,23,0,0,0,6,6,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7,2,1,0,1,26,26,19,0,0,0,2,5,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7,2,1,0,1,28,28,18,0,0,0,0,5,2,2,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,3,5,1,0,0,0,0,0,0,0,0,0,0,0
2013,7,2,1,0,1,30,30,22,0,0,0,0,1,4,2,4,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,4,5,4,2,0,0,0,0,0,0,0,0,0,0
2013,7,2,1,0,1,32,32,21,0,0,0,0,0,3,3,3,0,5,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,3,0,5,4,2,0,0,0,1,0,0,0,0,0
2013,7,2,1,0,1,34,34,23,0,0,0,0,0,0,4,6,2,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,2,6,2,3,0,0,0,0,0,0,0,0,0
2013,7,2,1,0,1,36,36,22,0,0,0,0,0,0,1,0,6,9,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,9,0,4,1,1,0,0,0,0,0,0,0
2013,7,2,1,0,1,38,38,22,0,0,0,0,0,0,0,1,1,7,5,1,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,7,5,1,2,1,1,1,1,0,1,0,0
2013,7,2,1,0,1,40,40,21,0,0,0,0,0,0,0,0,3,2,1,3,2,2,1,2,3,0,0,1,1,0,0,0,0,0,0,0,0,3,2,1,3,2,2,1,2,3,0,0,1,1
2013,7,2,1,0,1,42,42,20,0,0,0,0,0,0,0,0,1,0,1,3,3,5,1,2,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,3,3,5,1,2,1,0,0,0,3
2013,7,2,1,0,1,44,44,22,0,0,0,0,0,0,0,0,0,0,2,2,4,2,5,0,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,2,2,4,2,5,0,1,1,1,1,3
2013,7,2,1,0,1,46,46,17,0,0,0,0,0,0,0,0,0,0,0,2,1,2,3,1,0,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,2,1,2,3,1,0,2,1,2,3
2013,7,2,1,0,1,48,48,15,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,2,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,2,5
2013,7,2,1,0,1,50,50,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2
2013,7,2,1,0,1,52,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2014,7,2,1,0,1,10,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,7,2,1,0,1,12,12,5,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,7,2,1,0,1,14,14,20,0,5,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,7,2,1,0,1,16,16,18,0,2,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,7,2,1,0,1,18,18,17,0,0,10,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,7,2,1,0,1,20,20,23,0,0,4,4,11,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,11,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,7,2,1,0,1,22,22,17,0,0,0,3,6,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,7,2,1,0,1,24,24,18,0,0,0,0,4,9,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0
2014,7,2,1,0,1,26,26,18,0,0,0,0,4,4,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0
2014,7,2,1,0,1,28,28,16,0,0,0,0,4,0,5,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,2,4,0,0,1,0,0,0,0,0,0,0,0,0
2014,7,2,1,0,1,30,30,16,0,0,0,0,2,2,6,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,0,4,1,0,0,1,0,0,0,0,0,0,0,0
2014,7,2,1,0,1,32,32,19,0,0,0,0,0,2,5,2,2,2,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,5,2,2,2,1,3,0,0,1,0,0,0,1,0,0
2014,7,2,1,0,1,34,34,22,0,0,0,0,0,0,1,2,3,7,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,7,5,3,0,0,1,0,0,0,0,0,0
2014,7,2,1,0,1,36,36,21,0,0,0,0,0,0,0,3,4,4,4,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,2,0,1,1,2,0,0,0,0,0
2014,7,2,1,0,1,38,38,22,0,0,0,0,0,0,0,0,0,5,4,1,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,4,4,3,1,0,0,0,0,0
2014,7,2,1,0,1,40,40,24,0,0,0,0,0,0,0,0,3,3,4,2,5,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,3,3,4,2,5,2,1,1,1,2,0,0,0
2014,7,2,1,0,1,42,42,24,0,0,0,0,0,0,0,0,0,2,2,2,4,3,1,4,1,0,0,2,3,0,0,0,0,0,0,0,0,0,2,2,2,4,3,1,4,1,0,0,2,3
2014,7,2,1,0,1,44,44,16,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,2,1,2,1,1,1
2014,7,2,1,0,1,46,46,13,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,3,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,3,0,0,0,1,4
2014,7,2,1,0,1,48,48,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,0,4
2014,7,2,1,0,1,50,50,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4
2014,7,2,1,0,1,52,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014,7,2,1,0,1,54,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,7,2,1,0,1,8,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,2,1,0,1,12,12,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,2,1,0,1,14,14,4,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,2,1,0,1,16,16,20,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,2,1,0,1,18,18,21,0,0,3,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,2,1,0,1,20,20,9,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,2,1,0,1,22,22,10,0,0,1,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,2,1,0,1,24,24,18,0,0,2,3,3,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,2,1,0,1,26,26,16,0,0,0,3,2,6,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,7,2,1,0,1,28,28,9,0,0,0,0,0,4,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2015,7,2,1,0,1,30,30,23,0,0,0,0,1,4,7,6,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7,6,2,2,0,1,0,0,0,0,0,0,0,0,0
2015,7,2,1,0,1,32,32,21,0,0,0,0,2,3,4,2,2,2,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,2,3,4,2,2,2,1,3,1,1,0,0,0,0,0,0,0
2015,7,2,1,0,1,34,34,22,0,0,0,0,0,0,3,6,3,4,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,6,3,4,0,3,2,0,0,0,1,0,0,0,0
2015,7,2,1,0,1,36,36,33,0,0,0,0,0,0,0,2,2,3,2,12,5,2,1,2,0,1,0,0,1,0,0,0,0,0,0,0,2,2,3,2,12,5,2,1,2,0,1,0,0,1
2015,7,2,1,0,1,38,38,36,0,0,0,0,0,0,0,2,4,5,4,3,4,6,1,0,0,2,3,1,1,0,0,0,0,0,0,0,2,4,5,4,3,4,6,1,0,0,2,3,1,1
2015,7,2,1,0,1,40,40,37,0,0,0,0,0,0,0,1,3,0,7,9,4,4,2,3,0,0,1,1,2,0,0,0,0,0,0,0,1,3,0,7,9,4,4,2,3,0,0,1,1,2
2015,7,2,1,0,1,42,42,36,0,0,0,0,0,0,0,0,1,6,4,3,4,3,8,0,1,0,0,1,5,0,0,0,0,0,0,0,0,1,6,4,3,4,3,8,0,1,0,0,1,5
2015,7,2,1,0,1,44,44,24,0,0,0,0,0,0,0,0,0,3,2,2,2,5,0,3,3,1,2,0,1,0,0,0,0,0,0,0,0,0,3,2,2,2,5,0,3,3,1,2,0,1
2015,7,2,1,0,1,46,46,21,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,3,3,2,2,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,3,3,2,2,1,4
2015,7,2,1,0,1,48,48,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,4
2015,7,2,1,0,1,50,50,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4
2015,7,2,1,0,1,52,52,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2016,7,2,1,0,1,10,10,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7,2,1,0,1,12,12,9,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7,2,1,0,1,14,14,7,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7,2,1,0,1,16,16,7,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7,2,1,0,1,18,18,12,0,0,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7,2,1,0,1,20,20,16,0,0,4,2,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7,2,1,0,1,22,22,11,0,0,0,0,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7,2,1,0,1,24,24,17,0,0,0,2,6,3,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,3,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2016,7,2,1,0,1,26,26,22,0,0,0,1,6,3,3,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,3,5,2,2,0,0,0,0,0,0,0,0,0,0,0
2016,7,2,1,0,1,28,28,24,0,0,0,0,6,6,7,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,7,1,2,0,1,1,0,0,0,0,0,0,0,0,0
2016,7,2,1,0,1,30,30,18,0,0,0,0,1,4,0,3,2,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,3,2,4,3,0,0,1,0,0,0,0,0,0,0
2016,7,2,1,0,1,32,32,31,0,0,0,0,0,3,4,8,3,5,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,3,5,4,2,2,0,0,0,0,0,0,0,0
2016,7,2,1,0,1,34,34,31,0,0,0,0,1,1,3,4,4,3,4,2,1,3,1,1,1,1,0,1,0,0,0,0,0,1,1,3,4,4,3,4,2,1,3,1,1,1,1,0,1,0
2016,7,2,1,0,1,36,36,42,0,0,0,0,0,0,2,8,3,5,9,7,3,2,0,1,1,0,0,0,1,0,0,0,0,0,0,2,8,3,5,9,7,3,2,0,1,1,0,0,0,1
2016,7,2,1,0,1,38,38,35,0,0,0,0,0,0,2,2,1,5,9,5,2,1,4,1,1,0,1,0,1,0,0,0,0,0,0,2,2,1,5,9,5,2,1,4,1,1,0,1,0,1
2016,7,2,1,0,1,40,40,37,0,0,0,0,0,0,1,0,3,2,4,8,4,3,5,0,2,2,1,0,2,0,0,0,0,0,0,1,0,3,2,4,8,4,3,5,0,2,2,1,0,2
2016,7,2,1,0,1,42,42,31,0,0,0,0,0,0,0,0,0,1,3,5,3,4,5,2,1,1,3,1,2,0,0,0,0,0,0,0,0,0,1,3,5,3,4,5,2,1,1,3,1,2
2016,7,2,1,0,1,44,44,19,0,0,0,0,0,0,0,0,0,0,2,2,4,0,1,1,2,1,0,1,5,0,0,0,0,0,0,0,0,0,0,2,2,4,0,1,1,2,1,0,1,5
2016,7,2,1,0,1,46,46,15,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,4,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,4,1,1,2,1,2
2016,7,2,1,0,1,48,48,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1
2016,7,2,1,0,1,50,50,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4
2017,7,2,1,0,1,6,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,2,1,0,1,8,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,2,1,0,1,10,10,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,2,1,0,1,12,12,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,2,1,0,1,14,14,6,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,2,1,0,1,16,16,10,0,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,2,1,0,1,18,18,19,0,0,4,12,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,2,1,0,1,20,20,9,0,0,1,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,2,1,0,1,22,22,16,0,0,2,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,2,1,0,1,24,24,24,0,0,1,3,3,8,5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,8,5,3,0,0,0,1,0,0,0,0,0,0,0,0,0
2017,7,2,1,0,1,26,26,11,0,0,0,0,2,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0
2017,7,2,1,0,1,28,28,20,0,0,1,1,1,10,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0
2017,7,2,1,0,1,30,30,25,0,0,0,0,5,9,4,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,4,5,0,2,0,0,0,0,0,0,0,0,0,0,0
2017,7,2,1,0,1,32,32,31,0,0,0,0,2,5,8,5,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,8,5,3,3,3,1,1,0,0,0,0,0,0,0,0
2017,7,2,1,0,1,34,34,21,0,0,0,0,0,0,3,2,3,7,3,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,2,3,7,3,0,1,0,0,1,0,0,0,1,0
2017,7,2,1,0,1,36,36,33,0,0,0,0,0,3,1,2,2,8,6,3,2,2,1,0,2,1,0,0,0,0,0,0,0,0,3,1,2,2,8,6,3,2,2,1,0,2,1,0,0,0
2017,7,2,1,0,1,38,38,28,0,0,0,0,0,0,2,2,2,3,9,0,2,2,2,3,1,0,0,0,0,0,0,0,0,0,0,2,2,2,3,9,0,2,2,2,3,1,0,0,0,0
2017,7,2,1,0,1,40,40,22,0,0,0,0,0,0,1,0,2,1,3,2,4,2,2,1,2,0,0,2,0,0,0,0,0,0,0,1,0,2,1,3,2,4,2,2,1,2,0,0,2,0
2017,7,2,1,0,1,42,42,27,0,0,0,0,0,0,0,1,0,2,3,4,5,2,2,2,1,2,2,1,0,0,0,0,0,0,0,0,1,0,2,3,4,5,2,2,2,1,2,2,1,0
2017,7,2,1,0,1,44,44,28,0,0,0,0,0,0,0,0,0,0,1,4,5,4,2,3,2,1,1,1,4,0,0,0,0,0,0,0,0,0,0,1,4,5,4,2,3,2,1,1,1,4
2017,7,2,1,0,1,46,46,18,0,0,0,0,0,0,0,0,0,1,1,0,4,3,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,4,3,0,0,3,3,0,3,0
2017,7,2,1,0,1,48,48,15,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,1,3,2,4,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,1,3,2,4
2017,7,2,1,0,1,50,50,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1
2017,7,2,1,0,1,52,52,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1
2017,7,2,1,0,1,54,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
